price,price_per_meter,elevator,parking,storage,location_encoded,floor_number,area
5100000000,77272000,0.0,0.0,1.0,8,2.0,66.0
6000000000,68181000,1.0,1.0,0.0,238,1.0,88.0
14900000000,149000000,1.0,1.0,1.0,70,3.0,100.0
3400000000,55737000,0.0,0.0,1.0,93,1.0,61.0
14000000000,135922000,1.0,1.0,1.0,77,2.0,103.0
4400000000,81481000,1.0,0.0,1.0,120,6.0,54.0
5800000000,89230000,1.0,1.0,1.0,26,1.0,65.0
6400000000,101587000,1.0,1.0,1.0,6,1.0,58.0
3900000000,68421000,1.0,1.0,1.0,10,1.0,57.0
10600000000,89830000,1.0,1.0,1.0,160,2.0,118.0
85000000000,369565000,1.0,1.0,1.0,73,3.0,230.0
3650000000,62931000,0.0,1.0,1.0,24,1.0,58.0
3020000000,42535000,1.0,1.0,0.0,164,2.0,71.0
2200000000,62857000,0.0,0.0,0.0,27,0.0,35.0
6600000000,88000000,0.0,1.0,1.0,0,1.0,75.0
4600000000,66666000,0.0,0.0,1.0,24,1.0,72.0
6500000000,118181000,0.0,1.0,1.0,1,2.0,55.0
8300000000,110666000,1.0,1.0,1.0,20,3.0,75.0
9350000000,124666000,0.0,1.0,1.0,151,2.0,75.0
6890000000,76555000,1.0,0.0,1.0,24,1.0,90.0
5800000000,72500000,1.0,0.0,1.0,21,1.0,80.0
25500000000,154545000,1.0,1.0,1.0,85,3.0,165.0
1800000000,30000000,0.0,1.0,1.0,124,4.0,60.0
18000000000,160714000,1.0,1.0,1.0,20,4.0,112.0
2850000000,60638000,0.0,1.0,1.0,93,0.0,47.0
2900000000,58000000,1.0,1.0,1.0,4,1.0,50.0
20000000000,160000000,1.0,1.0,1.0,106,6.0,125.0
6150000000,94615000,0.0,1.0,1.0,95,2.0,65.0
41000000000,210256000,1.0,1.0,1.0,31,4.0,195.0
2680000000,60909000,0.0,1.0,1.0,108,0.0,44.0
15470000000,170000000,1.0,1.0,1.0,168,2.0,91.0
17300000000,144166000,1.0,1.0,1.0,23,1.0,120.0
4350000000,64925000,1.0,0.0,1.0,24,1.0,67.0
11500000000,109523000,1.0,1.0,1.0,100,1.0,105.0
1700000000,30909000,1.0,1.0,1.0,4,1.0,55.0
11500000000,78231000,0.0,1.0,1.0,41,2.0,147.0
43000000000,296551000,1.0,1.0,1.0,84,2.0,145.0
17500000000,180412000,1.0,1.0,1.0,177,2.0,97.0
15200000000,120634000,1.0,1.0,1.0,9,4.0,126.0
1000000000000,11111111000,0.0,0.0,1.0,129,-1.0,90.0
19500000000,118902000,1.0,1.0,1.0,131,3.0,164.0
10700000000,85600000,1.0,1.0,1.0,150,2.0,125.0
4250000000,74561000,0.0,1.0,1.0,121,2.0,53.0
6000000000,80000000,1.0,1.0,1.0,39,2.0,75.0
14800000000,174117000,1.0,1.0,1.0,20,2.0,85.0
13700000000,118103000,1.0,1.0,1.0,68,4.0,116.0
4550000000,60666000,0.0,1.0,1.0,147,4.0,75.0
23500000000,151612000,1.0,1.0,1.0,20,3.0,155.0
3140000000,55087000,1.0,1.0,1.0,210,1.0,57.0
5250000000,70000000,1.0,0.0,1.0,26,5.0,75.0
36000000000,179104000,1.0,1.0,1.0,46,8.0,200.0
12400000000,133333000,1.0,1.0,1.0,113,3.0,93.0
8000000000,123076000,1.0,1.0,1.0,57,1.0,65.0
19350000000,177522000,1.0,1.0,1.0,20,6.0,109.0
9700000000,78225000,1.0,1.0,1.0,51,1.0,124.0
7200000000,150000000,1.0,1.0,0.0,3,2.0,48.0
20000000000,152671000,1.0,1.0,1.0,6,1.0,131.0
10480000000,116444000,1.0,1.0,1.0,163,2.0,90.0
3450000000,69000000,1.0,1.0,0.0,26,2.0,50.0
3000000000,66666000,0.0,1.0,1.0,93,1.0,45.0
2400000000,52173000,1.0,1.0,1.0,34,1.0,46.0
4150000000,72807000,0.0,0.0,1.0,24,2.0,60.0
13700000000,100000000,0.0,1.0,1.0,234,0.0,137.0
2250000000,42452000,0.0,0.0,1.0,108,2.0,53.0
9120000000,38000000,1.0,1.0,1.0,63,21.0,240.0
12500000000,158227000,1.0,1.0,1.0,20,2.0,79.0
21000000000,300000000,1.0,1.0,1.0,53,1.0,70.0
1600000000,27586000,0.0,1.0,1.0,4,2.0,58.0
32700000000,225517000,1.0,1.0,1.0,315,1.0,145.0
9500000000,95000000,1.0,1.0,1.0,150,3.0,100.0
5500000000,73333000,1.0,0.0,1.0,55,2.0,75.0
7800000000,141818000,1.0,1.0,1.0,19,3.0,55.0
2650000000,44166000,0.0,1.0,1.0,7,4.0,60.0
47000000000,219626000,1.0,1.0,1.0,37,4.0,214.0
14900000000,165555000,1.0,1.0,1.0,70,3.0,62.0
9500000000,74803000,1.0,1.0,1.0,201,5.0,127.0
4100000000,71929000,0.0,1.0,1.0,26,2.0,57.0
1250000000,25000000,1.0,1.0,1.0,12,1.0,50.0
27300000000,159649000,0.0,1.0,1.0,85,2.0,171.0
2600000000,63414000,0.0,0.0,1.0,93,2.0,41.0
8250000000,91666000,0.0,1.0,1.0,68,1.0,90.0
6160000000,93333000,0.0,0.0,1.0,111,3.0,70.0
7200000000,105882000,1.0,1.0,0.0,39,3.0,68.0
14900000000,135454000,1.0,1.0,1.0,88,5.0,110.0
14300000000,143000000,1.0,1.0,1.0,85,4.0,100.0
3300000000,68750000,1.0,1.0,1.0,12,4.0,48.0
13500000000,122727000,1.0,1.0,1.0,172,5.0,110.0
18500000000,160869000,1.0,1.0,1.0,78,1.0,115.0
5000000000,76923000,0.0,0.0,1.0,43,3.0,65.0
15800000000,124409000,1.0,1.0,1.0,97,5.0,127.0
3000000000,52631000,1.0,0.0,1.0,115,1.0,57.0
9600000000,147692000,1.0,1.0,1.0,71,5.0,65.0
8700000000,90625000,1.0,1.0,1.0,91,4.0,96.0
44500000000,370833000,1.0,1.0,1.0,37,4.0,120.0
4400000000,67692000,0.0,1.0,1.0,0,2.0,47.0
5760000000,90000000,0.0,0.0,0.0,146,3.0,64.0
18700000000,124666000,1.0,1.0,1.0,20,3.0,150.0
7700000000000,120312500000,0.0,1.0,1.0,1,1.0,64.0
5400000000,83076000,1.0,1.0,1.0,26,2.0,65.0
13500000000,108000000,0.0,1.0,1.0,148,2.0,125.0
17700000000,126428000,1.0,1.0,1.0,145,2.0,140.0
51300000000,270000000,1.0,1.0,1.0,42,3.0,190.0
17900000000,155652000,1.0,1.0,1.0,165,6.0,115.0
7900000000,116176000,1.0,1.0,1.0,97,4.0,68.0
10350000000,103500000,1.0,1.0,1.0,8,2.0,100.0
15500000000,221428000,1.0,1.0,1.0,78,5.0,66.0
8650000000,78636000,0.0,1.0,1.0,63,1.0,110.0
3800000000,73076000,0.0,0.0,1.0,26,0.0,52.0
32000000000,166666000,1.0,1.0,1.0,90,4.0,192.0
6450000000,80625000,1.0,1.0,1.0,26,1.0,80.0
58000000000,263636000,1.0,1.0,1.0,75,5.0,220.0
3520000000,39111000,1.0,1.0,1.0,4,2.0,90.0
15200000000,138181000,1.0,1.0,1.0,20,2.0,110.0
7100000000,101428000,0.0,1.0,0.0,64,4.0,70.0
15500000000,100000000,1.0,1.0,1.0,28,1.0,155.0
2650000000,37857000,1.0,0.0,1.0,268,0.0,70.0
17600000000,151724000,1.0,1.0,1.0,125,3.0,116.0
10100000000,132894000,1.0,1.0,1.0,68,1.0,76.0
4000000000,64516000,0.0,0.0,1.0,26,1.0,62.0
8500000000,106250000,1.0,1.0,1.0,100,6.0,80.0
3950000000,98750000,1.0,1.0,1.0,24,2.0,40.0
8800000000,92631000,1.0,1.0,1.0,17,10.0,95.0
9200000000,158620000,1.0,1.0,1.0,20,3.0,58.0
3350000000,62037000,0.0,0.0,1.0,56,4.0,54.0
9500000000,135714000,1.0,1.0,1.0,20,4.0,70.0
3400000000,100000000,0.0,0.0,1.0,57,3.0,34.0
36000000000,248275000,1.0,1.0,1.0,84,3.0,145.0
14800000000,148000000,1.0,1.0,1.0,70,3.0,100.0
2000000000,32258000,1.0,1.0,1.0,3,2.0,62.0
10000,0,1.0,1.0,1.0,6,3.0,175.0
2570000000,57111000,1.0,0.0,1.0,210,3.0,45.0
5900000000,90769000,0.0,0.0,1.0,113,3.0,65.0
28750000000,250000000,1.0,1.0,1.0,148,3.0,115.0
9000000000,120000000,1.0,1.0,1.0,19,2.0,75.0
2350000000,48958000,0.0,0.0,1.0,10,0.0,48.0
16680000000,111200000,1.0,1.0,1.0,9,1.0,150.0
14600000000,92993000,1.0,1.0,1.0,17,4.0,157.0
7100000000,94666000,1.0,1.0,1.0,24,4.0,75.0
37000000000,207865000,1.0,1.0,1.0,70,3.0,178.0
5700000000,114000000,1.0,1.0,1.0,22,2.0,50.0
4000000000,74074000,0.0,1.0,1.0,24,1.0,54.0
2890000000,70487000,1.0,0.0,1.0,93,2.0,41.0
6200000000,93939000,1.0,1.0,1.0,26,4.0,66.0
2390000000,58292000,0.0,0.0,1.0,108,2.0,41.0
7300000000,74489000,1.0,1.0,1.0,39,3.0,98.0
4650000000,73809000,1.0,0.0,1.0,21,2.0,63.0
8400000000,95454000,0.0,1.0,1.0,90,3.0,88.0
98500000000,469047000,1.0,1.0,1.0,135,3.0,210.0
730000000000,2433333000,1.0,1.0,1.0,78,9.0,2000.0
55000000000,275000000,1.0,1.0,1.0,37,3.0,200.0
12200000000,135555000,1.0,1.0,1.0,19,3.0,90.0
17000000000,166666000,1.0,1.0,1.0,70,1.0,102.0
27500000000,183333000,1.0,1.0,1.0,70,2.0,150.0
26900000000,158235000,1.0,1.0,1.0,67,4.0,170.0
13050000000,116517000,0.0,1.0,1.0,99,1.0,112.0
9300000000,97894000,1.0,1.0,1.0,81,2.0,95.0
7500000000,72815000,0.0,1.0,1.0,44,1.0,103.0
24800000000,190769000,1.0,1.0,1.0,78,5.0,130.0
36000000000,240000000,1.0,1.0,1.0,250,3.0,150.0
5700000000,95000000,1.0,1.0,1.0,22,2.0,60.0
9500000000,93137000,1.0,1.0,1.0,32,5.0,102.0
5350000000,109183000,1.0,1.0,1.0,111,2.0,49.0
2690000000,59777000,0.0,0.0,1.0,26,1.0,45.0
3100000000,51666000,0.0,0.0,1.0,24,-1.0,60.0
18990000000,165130000,1.0,1.0,1.0,70,2.0,115.0
7550000000,145192000,0.0,1.0,1.0,20,1.0,52.0
2100000000,33333000,1.0,1.0,1.0,129,2.0,63.0
12200000000,117307000,1.0,1.0,1.0,17,4.0,104.0
25800000000,209756000,1.0,1.0,1.0,70,5.0,123.0
2700000000,54000000,0.0,0.0,1.0,264,2.0,50.0
26600000000,212800000,1.0,1.0,1.0,70,3.0,125.0
6700000000,111666000,0.0,1.0,1.0,151,1.0,60.0
5350000000,100943000,1.0,0.0,1.0,27,4.0,53.0
14470000000000,115760000000,1.0,1.0,1.0,143,4.0,125.0
31500000000,229927000,1.0,1.0,1.0,162,2.0,137.0
12000000000,137931000,1.0,1.0,1.0,25,4.0,87.0
15500000000,127049000,1.0,1.0,1.0,63,2.0,122.0
21500000000,170634000,1.0,1.0,1.0,70,1.0,126.0
7300000000,89024000,1.0,1.0,0.0,128,2.0,82.0
5300000000,54081000,1.0,1.0,1.0,210,1.0,98.0
4100000000,65079000,1.0,1.0,0.0,108,1.0,63.0
8750000000,109375000,0.0,1.0,1.0,8,0.0,80.0
4200000000,82352000,0.0,1.0,1.0,24,1.0,51.0
4900000000,94230000,1.0,1.0,1.0,21,3.0,52.0
1500000000,21428000,1.0,1.0,1.0,17,22.0,70.0
17500000000,144628000,1.0,1.0,1.0,70,2.0,120.0
18650000000,165044000,1.0,1.0,1.0,70,3.0,113.0
4550000000,68939000,0.0,0.0,1.0,26,1.0,66.0
12500000000,131578000,1.0,1.0,1.0,19,2.0,95.0
12500000000,92592000,1.0,1.0,1.0,17,6.0,135.0
2990000000,59800000,1.0,1.0,1.0,208,1.0,50.0
9600000000,168421000,0.0,0.0,0.0,70,2.0,57.0
55000000000,171875000,0.0,1.0,1.0,35,1.0,320.0
5700000000,58163000,1.0,1.0,1.0,93,4.0,98.0
1800000000,18556000,1.0,1.0,1.0,17,23.0,97.0
11500000000,133720000,1.0,1.0,1.0,91,5.0,86.0
4300000000,81132000,1.0,1.0,1.0,44,3.0,53.0
4980000000,70140000,0.0,1.0,1.0,235,2.0,71.0
12000000000,148148000,1.0,1.0,1.0,20,3.0,81.0
2750000000,56122000,1.0,1.0,1.0,169,2.0,49.0
7200000000,96000000,1.0,1.0,1.0,22,4.0,75.0
17990000000,124068000,1.0,1.0,1.0,8,3.0,145.0
14000000000,132075000,1.0,1.0,1.0,2,2.0,106.0
4600000000,86792000,1.0,1.0,1.0,0,3.0,53.0
4480000000,58947000,0.0,0.0,1.0,157,0.0,76.0
4600000000,80701000,1.0,1.0,1.0,200,3.0,57.0
1450000000,29000000,0.0,0.0,0.0,197,0.0,50.0
6100000000,61000000,1.0,1.0,1.0,210,4.0,100.0
20500000000,136666000,1.0,1.0,1.0,5,3.0,150.0
14650000000,112692000,1.0,1.0,1.0,1,1.0,130.0
3250000000,69148000,1.0,1.0,1.0,26,1.0,47.0
55000000000,300546000,1.0,1.0,1.0,135,3.0,183.0
3400000000,56666000,0.0,0.0,1.0,108,1.0,60.0
6850000000,90131000,1.0,0.0,1.0,24,4.0,76.0
7700000000,70000000,0.0,0.0,1.0,206,1.0,110.0
5500000000,100000000,1.0,0.0,1.0,64,3.0,55.0
4450000000,67424000,1.0,1.0,1.0,0,2.0,66.0
6400000000,76190000,1.0,1.0,1.0,0,1.0,84.0
2600000000,56521000,0.0,0.0,1.0,154,1.0,46.0
32500000000,250000000,1.0,1.0,1.0,138,4.0,130.0
9400000000,120512000,0.0,1.0,1.0,1,1.0,78.0
4200000000,54545000,0.0,0.0,1.0,24,0.0,77.0
45000000000,247252000,1.0,1.0,1.0,84,5.0,182.0
11190000000,139875000,1.0,1.0,1.0,25,5.0,80.0
21500000000,159259000,1.0,1.0,1.0,78,2.0,135.0
39000000000,251612000,1.0,1.0,1.0,78,4.0,155.0
7800000000,108333000,0.0,1.0,1.0,134,1.0,72.0
7300000000,82022000,1.0,1.0,1.0,63,1.0,89.0
15900000000,99375000,1.0,1.0,1.0,32,12.0,160.0
87000000000,348000000,1.0,1.0,1.0,75,6.0,250.0
1400000000,31111000,0.0,1.0,1.0,124,2.0,45.0
16300000000,130400000,1.0,1.0,1.0,194,3.0,125.0
10800000000,120000000,1.0,1.0,1.0,111,2.0,90.0
2380000000,52888000,0.0,0.0,1.0,55,2.0,45.0
5500000000,45833000,1.0,1.0,1.0,11,0.0,120.0
28800000000,180000000,1.0,1.0,1.0,138,3.0,160.0
43000000000,277419000,1.0,1.0,1.0,114,3.0,155.0
3700000000,67272000,1.0,1.0,1.0,34,1.0,55.0
2800000000,62222000,0.0,1.0,1.0,24,2.0,45.0
83000000000,306273000,1.0,1.0,1.0,251,6.0,271.0
3600000000,85714000,1.0,1.0,1.0,27,1.0,42.0
3200000000,64000000,0.0,1.0,1.0,26,2.0,50.0
1890000000,30483000,1.0,1.0,1.0,4,2.0,62.0
50500000000,198039000,1.0,1.0,1.0,31,4.0,255.0
2900000000,60416000,0.0,1.0,1.0,87,3.0,48.0
7550000000,125833000,1.0,1.0,0.0,19,1.0,60.0
26000000000,162500000,1.0,1.0,1.0,67,3.0,160.0
3990000000,61384000,0.0,0.0,1.0,24,1.0,65.0
2750000000,50000000,0.0,1.0,1.0,10,4.0,55.0
15000000000,147058000,1.0,1.0,1.0,88,4.0,102.0
17200000000,156363000,1.0,1.0,1.0,19,1.0,110.0
20500000000,172268000,1.0,1.0,1.0,168,2.0,119.0
51500000000,292613000,1.0,1.0,1.0,42,3.0,176.0
7500000000,78947000,1.0,1.0,1.0,183,4.0,95.0
4300000000,89583000,0.0,1.0,1.0,26,1.0,48.0
35000000000,233333000,1.0,1.0,1.0,78,1.0,150.0
3050000000,72619000,0.0,1.0,1.0,24,3.0,42.0
4600000000,88461000,1.0,1.0,1.0,0,3.0,52.0
4400000000,48888000,1.0,1.0,1.0,309,4.0,90.0
4600000000,82142000,1.0,1.0,1.0,24,3.0,55.0
12100000000,127368000,1.0,1.0,1.0,100,2.0,95.0
6825000000,35000000,1.0,1.0,1.0,141,16.0,195.0
7500000000,129310000,1.0,1.0,1.0,172,4.0,58.0
3170000000,59811000,0.0,0.0,1.0,27,1.0,53.0
7850000000,106081000,0.0,0.0,1.0,36,2.0,74.0
8800000000,92631000,1.0,1.0,1.0,8,1.0,95.0
7800000000,89655000,1.0,1.0,1.0,17,5.0,87.0
1200000000,10000000,1.0,1.0,1.0,17,14.0,120.0
4650000000,84545000,1.0,0.0,1.0,56,1.0,55.0
5190000000,72083000,0.0,0.0,1.0,261,1.0,72.0
5500000000,57291000,1.0,1.0,1.0,278,4.0,96.0
20000000000,188679000,0.0,1.0,1.0,42,3.0,106.0
9000000000,128571000,1.0,1.0,1.0,5,1.0,70.0
7670000000,125737000,1.0,1.0,1.0,1,3.0,61.0
7880000000,82947000,1.0,1.0,0.0,215,2.0,95.0
21000000000,190909000,1.0,1.0,1.0,31,4.0,110.0
13200000000,132000000,1.0,1.0,1.0,25,1.0,100.0
18000000000,127659000,1.0,1.0,1.0,97,3.0,141.0
9200000000,94845000,1.0,1.0,1.0,12,4.0,97.0
23500000000,204347000,1.0,1.0,1.0,70,2.0,115.0
26000000000,123809000,1.0,1.0,1.0,72,25.0,110.0
4500000000,90000000,1.0,0.0,0.0,218,3.0,50.0
3990000000,66500000,1.0,1.0,1.0,215,1.0,60.0
45000000000,180000000,1.0,1.0,1.0,33,3.0,250.0
3050000000,63541000,0.0,1.0,1.0,10,1.0,48.0
13500000000,207692000,1.0,1.0,1.0,70,3.0,65.0
5480000000,94482000,0.0,1.0,1.0,12,1.0,58.0
60000000,285000,1.0,1.0,1.0,84,4.0,210.0
9000000000,51428000,1.0,1.0,1.0,11,13.0,175.0
500000000,4464000,1.0,1.0,1.0,75,6.0,161.0
2630000000,65750000,0.0,0.0,1.0,26,3.0,40.0
5500000000,73333000,1.0,1.0,1.0,41,15.0,75.0
6300000000,140000000,1.0,1.0,1.0,4,5.0,42.0
6400000000,80000000,1.0,1.0,1.0,121,2.0,80.0
4600000000,63888000,0.0,1.0,1.0,10,1.0,72.0
23700000000,145398000,0.0,1.0,1.0,134,2.0,165.0
5000000000,76923000,1.0,1.0,0.0,30,2.0,65.0
13800000000,150000000,1.0,1.0,1.0,20,3.0,92.0
5800000000,77333000,0.0,1.0,0.0,278,1.0,75.0
18000000000,171428000,1.0,1.0,1.0,85,4.0,105.0
32500000000,250000000,1.0,1.0,1.0,85,2.0,130.0
18100000000,190526000,1.0,1.0,1.0,36,4.0,95.0
2920000000,62127000,0.0,0.0,1.0,87,3.0,47.0
8550000000,114000000,1.0,1.0,1.0,185,5.0,75.0
12800000000,106666000,1.0,1.0,1.0,97,5.0,120.0
4000000000,54794000,0.0,0.0,1.0,203,2.0,73.0
33150000000,255000000,1.0,1.0,1.0,70,1.0,129.0
23680000000,160000000,1.0,1.0,0.0,106,1.0,148.0
1890000000,29076000,1.0,1.0,1.0,3,0.0,65.0
14900000000,136697000,1.0,1.0,1.0,8,5.0,109.0
2260000000,52558000,0.0,0.0,0.0,96,0.0,43.0
22500000000,133928000,1.0,1.0,1.0,90,5.0,168.0
10500000000,210000000,1.0,1.0,1.0,116,4.0,50.0
6600000000,88000000,0.0,1.0,1.0,0,0.0,75.0
7300000000,89024000,0.0,1.0,1.0,166,4.0,82.0
19700000000,123899000,1.0,1.0,1.0,8,1.0,159.0
2950000000,65555000,0.0,0.0,1.0,57,4.0,45.0
1850000000,43023000,1.0,1.0,1.0,3,1.0,43.0
15000000000,154639000,1.0,1.0,1.0,70,3.0,97.0
10300000000,158461000,1.0,0.0,1.0,61,1.0,65.0
14950000000,119600000,1.0,1.0,1.0,111,4.0,125.0
4726000000,63013000,1.0,1.0,0.0,238,4.0,75.0
21500000000,210784000,1.0,1.0,1.0,37,2.0,102.0
147000000000,459375000,1.0,1.0,1.0,135,6.0,320.0
9800000000,122500000,1.0,1.0,1.0,19,3.0,80.0
11000000000,127906000,1.0,1.0,1.0,25,5.0,86.0
6600000000,86842000,0.0,1.0,1.0,0,0.0,76.0
8900000000,90816000,1.0,1.0,1.0,17,7.0,98.0
4500000000,69230000,0.0,1.0,1.0,265,1.0,65.0
14500000000,145000000,1.0,1.0,1.0,35,5.0,100.0
9350000000,124666000,0.0,1.0,1.0,36,2.0,85.0
13000000000,136842000,1.0,1.0,1.0,6,3.0,95.0
10650000000,129878000,1.0,1.0,1.0,19,4.0,82.0
3500000000,53846000,0.0,0.0,1.0,21,3.0,65.0
6000000000,76923000,1.0,1.0,1.0,0,4.0,78.0
24870000000,184222000,1.0,1.0,1.0,181,3.0,135.0
8300000000,94318000,1.0,1.0,1.0,131,5.0,88.0
14000000000,94594000,1.0,1.0,1.0,27,5.0,148.0
34000000000,222222000,1.0,1.0,1.0,180,3.0,153.0
49000000000,208510000,1.0,1.0,1.0,37,4.0,235.0
42000000000,254545000,1.0,1.0,1.0,37,5.0,165.0
4600000000,61333000,0.0,0.0,1.0,24,3.0,75.0
10500000000,102941000,1.0,1.0,1.0,179,14.0,102.0
1250000,22000,1.0,0.0,1.0,157,3.0,55.0
2450000000,54444000,0.0,0.0,0.0,24,3.0,45.0
2840000000,47333000,1.0,0.0,1.0,34,5.0,60.0
3700000000,57812000,1.0,0.0,0.0,210,3.0,64.0
18000000000,159292000,1.0,1.0,1.0,20,1.0,113.0
79000000000,239393000,1.0,1.0,1.0,53,4.0,82.0
4900000000,84482000,0.0,1.0,1.0,52,0.0,58.0
17200000000,150877000,1.0,1.0,1.0,106,3.0,114.0
24000000000,200000000,1.0,1.0,1.0,250,3.0,120.0
4650000000,84545000,1.0,1.0,1.0,24,2.0,55.0
20000000000,215053000,1.0,1.0,1.0,18,3.0,93.0
1990000000,41458000,1.0,1.0,1.0,3,1.0,48.0
35500000000,221875000,1.0,1.0,1.0,35,1.0,160.0
30000000000,142857000,1.0,1.0,1.0,9,2.0,210.0
35000000000,200000000,1.0,1.0,1.0,70,1.0,175.0
5500000000,75342000,1.0,1.0,1.0,218,3.0,73.0
9900000000,150000000,1.0,1.0,1.0,36,3.0,66.0
4450000000,80909000,1.0,0.0,0.0,44,1.0,55.0
2950000000,68604000,0.0,0.0,1.0,111,4.0,43.0
105000000000,420000000,1.0,1.0,1.0,49,5.0,250.0
2950000000,70238000,0.0,0.0,1.0,111,3.0,42.0
11600000000,141463000,1.0,1.0,1.0,8,4.0,82.0
4400000000,91666000,1.0,1.0,1.0,22,3.0,48.0
23300000000,98312000,0.0,0.0,1.0,232,2.0,237.0
9750000000,65000000,1.0,1.0,1.0,17,9.0,150.0
3100000000,77500000,0.0,1.0,1.0,44,3.0,40.0
4400000000,88000000,0.0,0.0,1.0,22,1.0,50.0
3445000000,65000000,0.0,0.0,1.0,174,4.0,53.0
4100000000,68333000,0.0,1.0,1.0,26,2.0,60.0
14900000000,198666000,1.0,1.0,1.0,181,1.0,75.0
4500000000,81818000,0.0,1.0,1.0,39,0.0,55.0
6300000000,74117000,0.0,0.0,1.0,86,2.0,85.0
9500000000,100000000,0.0,1.0,1.0,97,3.0,95.0
2900000000,55769000,0.0,0.0,1.0,93,2.0,52.0
8500000000,118055000,1.0,1.0,1.0,8,1.0,72.0
6950000000,112096000,1.0,1.0,1.0,97,4.0,62.0
22000000000,157142000,1.0,1.0,1.0,31,1.0,140.0
15900000000,103921000,0.0,0.0,1.0,70,0.0,153.0
9700000000,80833000,1.0,1.0,1.0,21,3.0,120.0
8500000000,100000000,1.0,1.0,1.0,41,20.0,85.0
7740000000,83225000,1.0,1.0,1.0,51,1.0,93.0
2850000000,51818000,1.0,1.0,1.0,98,3.0,55.0
19000000000,158333000,1.0,1.0,1.0,19,5.0,120.0
3500000000,53030000,0.0,0.0,1.0,236,3.0,66.0
7750000000,79896000,1.0,1.0,1.0,44,3.0,97.0
8880000000,116842000,1.0,1.0,1.0,151,0.0,74.0
57800000000,340000000,1.0,1.0,1.0,135,4.0,170.0
3000000000,57692000,1.0,0.0,0.0,267,4.0,52.0
1840000000,41818000,1.0,1.0,1.0,3,2.0,44.0
9300000000,124000000,1.0,1.0,1.0,143,4.0,75.0
19700000000,216483000,1.0,1.0,1.0,123,1.0,91.0
11550000000,77000000,1.0,1.0,1.0,94,6.0,150.0
74250000000,450000000,1.0,1.0,1.0,135,5.0,165.0
2800000000,71794000,1.0,0.0,0.0,55,1.0,39.0
3100000000,77500000,1.0,0.0,0.0,55,1.0,40.0
17500000000,140000000,1.0,1.0,1.0,46,1.0,125.0
11200000000,108737000,1.0,1.0,0.0,131,1.0,103.0
5000000000,78125000,0.0,0.0,1.0,0,4.0,64.0
29000000000,214814000,1.0,1.0,1.0,78,2.0,135.0
12750000000,131443000,1.0,1.0,1.0,100,4.0,97.0
36000000000,240000000,1.0,1.0,1.0,31,11.0,150.0
7950000000,110416000,0.0,1.0,1.0,25,1.0,72.0
5600000000,105660000,1.0,1.0,1.0,22,3.0,53.0
3400000000,68000000,0.0,0.0,1.0,58,1.0,50.0
4550000000,56875000,0.0,1.0,1.0,22,4.0,80.0
8300000000,109210000,0.0,1.0,1.0,151,2.0,76.0
9800000000,67586000,1.0,1.0,0.0,137,6.0,145.0
2820000000,60000000,1.0,0.0,1.0,210,3.0,47.0
20500000000,165322000,1.0,1.0,1.0,49,4.0,124.0
21000000000,161538000,1.0,1.0,1.0,85,4.0,130.0
5499000000,91650000,0.0,1.0,1.0,100,2.0,60.0
3900000000,73584000,1.0,0.0,1.0,24,3.0,53.0
8950000000,66296000,1.0,1.0,1.0,137,5.0,135.0
2750000000,52884000,1.0,1.0,1.0,20,2.0,52.0
4500000000,86538000,1.0,1.0,1.0,34,2.0,52.0
18500000000,142307000,1.0,1.0,1.0,35,2.0,130.0
1900000000,35849000,1.0,0.0,1.0,29,1.0,53.0
17000000000,130769000,1.0,1.0,1.0,237,5.0,130.0
2200000000,62857000,0.0,0.0,1.0,55,3.0,35.0
2950000000,65555000,0.0,1.0,1.0,108,2.0,45.0
5200000000,86666000,1.0,1.0,0.0,53,2.0,60.0
2400000000,60000000,0.0,0.0,1.0,96,3.0,40.0
3300000000,51562000,0.0,0.0,1.0,24,2.0,64.0
23700000000,206086000,1.0,1.0,1.0,67,4.0,115.0
25550000000,146000000,1.0,1.0,1.0,18,3.0,175.0
8700000000,133846000,1.0,1.0,1.0,1,5.0,65.0
4550000000,87500000,1.0,1.0,1.0,0,3.0,52.0
4700000000,62666000,1.0,1.0,0.0,0,2.0,75.0
3200000000,71111000,1.0,0.0,1.0,26,1.0,45.0
87400000000,380000000,1.0,1.0,1.0,84,2.0,230.0
7250000000,105072000,1.0,1.0,1.0,111,3.0,69.0
35000000000,280000000,1.0,1.0,1.0,37,4.0,125.0
3980000000,75094000,1.0,1.0,1.0,24,4.0,53.0
11450000000,111165000,1.0,1.0,1.0,143,4.0,103.0
5200000000,80000000,1.0,1.0,1.0,0,3.0,65.0
14500000000,161111000,1.0,1.0,1.0,53,4.0,90.0
3500000000,55555000,0.0,0.0,1.0,236,4.0,63.0
7500000000,64102000,1.0,1.0,0.0,202,3.0,117.0
8500000000,125000000,1.0,1.0,1.0,21,4.0,68.0
11200000000,140000000,1.0,1.0,1.0,8,1.0,90.0
5229000000,83000000,1.0,1.0,0.0,236,1.0,63.0
13500000000,158823000,1.0,1.0,1.0,90,5.0,85.0
6120000000,120000000,1.0,0.0,1.0,237,4.0,51.0
13200000000,165000000,1.0,1.0,1.0,20,5.0,80.0
6100000000,66304000,1.0,1.0,0.0,27,2.0,92.0
5000000000,73529000,1.0,1.0,1.0,236,2.0,68.0
8200000000,74545000,1.0,1.0,1.0,17,5.0,110.0
